ertek,egyseg,egyedi_hash
366.33,Ft/db,ffcd43e6332a676f1f1ca2b7e462099cab4924971d1a777d726b8c1786e8d94e
6259.26,Ft/kg,192def64c432655097d56ed4ee431fc04d77a77e626764fe525fc8e7b4066d18
3730,Ft/kg,7f901893428df12855c12a751cd9f37a33d2358d9ac751e1a3bdebcea7c28d19
2490,Ft/kg,7f901893428df12855c12a751cd9f37a33d2358d9ac751e1a3bdebcea7c28d19
18120,Ft/kg,a1311e1aa2d1da97088555ce0c36d41940ff65c665e175f7277c5c0c266c5bb5
15987,Ft/kg,a1311e1aa2d1da97088555ce0c36d41940ff65c665e175f7277c5c0c266c5bb5
1498,Ft/kg,8b496dc03d03671feb083ce21d1ae982ac5b95e4f93432bdf07b9e6210d83491
1198,Ft/kg,8b496dc03d03671feb083ce21d1ae982ac5b95e4f93432bdf07b9e6210d83491
2098,Ft/kg,1a500410e31a1121d3c580e9e6d282070bf4bf00082d8b8aae40ca6ebb0d8901
1598,Ft/kg,1a500410e31a1121d3c580e9e6d282070bf4bf00082d8b8aae40ca6ebb0d8901
438,Ft/kg,fa049e3c438845a26abb3317895ced9eaa46962f9b3adb6ca8721bc2dd7d4509
698,Ft/kg,1b06c8afa66d74de4b8937ca2ef73263941cd46753f33a97446c545b2c2801ef
1780,Ft/kg,6a6acca6a010ef62cbaf33efef1e86226ee702335f2ce7cb7350a925e3757478
2298,Ft/kg,214144c40c1dc9abacd90b4638d54f2f0c9a2fa75fe3d3d43901633b45eb31c4
1598,Ft/kg,214144c40c1dc9abacd90b4638d54f2f0c9a2fa75fe3d3d43901633b45eb31c4
5195,Ft/kg,b5a6f7c1790fc3105a215620e37c380f399f00d263319be3678f314f2524b781
4145,Ft/kg,b5a6f7c1790fc3105a215620e37c380f399f00d263319be3678f314f2524b781
9196,Ft/kg,e13efbddc80eb95908c796acfec8bf78ad49b96d0914b166c95e949885981bec
7356,Ft/kg,e13efbddc80eb95908c796acfec8bf78ad49b96d0914b166c95e949885981bec
245,Ft/db,66895b65600cd7b9cc7cd445bdf409273c61812ac6b7a20b4f449e843d5a7356
158,Ft/db,66895b65600cd7b9cc7cd445bdf409273c61812ac6b7a20b4f449e843d5a7356
2198,Ft/kg,dc12a29f0ea9a06d45150965a38cc348ccef85d582d79c292c8e7e567b2f2f28
1833,Ft/kg,dc12a29f0ea9a06d45150965a38cc348ccef85d582d79c292c8e7e567b2f2f28
1286.67,Ft/kg,f60098f934b33ed1c110a4216413fb5d1a422169f5eea1e7a250fd50236c2186
1158,Ft/kg,f60098f934b33ed1c110a4216413fb5d1a422169f5eea1e7a250fd50236c2186
9514.29,Ft/kg,e5cdca45faa62381349039383fee1b0821bca07bddc26332abd3c7382d4d2d1a
5996.67,Ft/kg,2d670235dc7a4a797df2cb6a24f1e29c254aed9f08c8b56bad4e37be8623b0cc
5535.38,Ft/kg,2d670235dc7a4a797df2cb6a24f1e29c254aed9f08c8b56bad4e37be8623b0cc
5451.52,Ft/kg,2d670235dc7a4a797df2cb6a24f1e29c254aed9f08c8b56bad4e37be8623b0cc
4797.33,Ft/kg,2d670235dc7a4a797df2cb6a24f1e29c254aed9f08c8b56bad4e37be8623b0cc
4497.5,Ft/kg,2d670235dc7a4a797df2cb6a24f1e29c254aed9f08c8b56bad4e37be8623b0cc
3497.5,Ft/kg,2d670235dc7a4a797df2cb6a24f1e29c254aed9f08c8b56bad4e37be8623b0cc
7483,Ft/kg,385c46de1e089f61661c9b91b977c9db29fd4085b6087f7178d188bbec11b9c4
6650,Ft/kg,385c46de1e089f61661c9b91b977c9db29fd4085b6087f7178d188bbec11b9c4
19375,Ft/kg,8577aaa14a9359a24361f6e17bd759695e9c0b0ead29ee72b15330ed83cce499
1998,Ft/kg,59b3f9f071bdac56cbfa870122b0d84bd0b321bce85f5615da5695e3e4679376
1755,Ft/kg,59b3f9f071bdac56cbfa870122b0d84bd0b321bce85f5615da5695e3e4679376
2938.24,Ft/kg,918e42b5e9a65a61d860e4bc117139522d134d8e074ec84ec347f1d70a974723
4737,Ft/kg,5801eff1176b1d94d677b09d8f072292eeca2d98b3bda465ea6a67134791a13d
3994,Ft/kg,5801eff1176b1d94d677b09d8f072292eeca2d98b3bda465ea6a67134791a13d
1798,Ft/kg,3c8ef76c04271667b19c0b66155aeb5163bd5f849d041363d8c3e53570a35ffd
1398,Ft/kg,3c8ef76c04271667b19c0b66155aeb5163bd5f849d041363d8c3e53570a35ffd
1798,Ft/kg,3c8ef76c04271667b19c0b66155aeb5163bd5f849d041363d8c3e53570a35ffd
1398,Ft/kg,3c8ef76c04271667b19c0b66155aeb5163bd5f849d041363d8c3e53570a35ffd
2568.57,Ft/kg,a4591433eb27a5da9427263d1f487d9119712d81a47e839ad5095a992eea9018
2721,Ft/kg,82d210efc9676a1145009389f3db92c17181e5b3b1e03bb9b454b2c008923b1c
2410,Ft/kg,82d210efc9676a1145009389f3db92c17181e5b3b1e03bb9b454b2c008923b1c
6759,Ft/kg,cfb15dc30e5976064ef4d352c4df7a442e86b5a93cf1830dcfde645f80d24101
4700,Ft/kg,cfb15dc30e5976064ef4d352c4df7a442e86b5a93cf1830dcfde645f80d24101
5324,Ft/kg,2d48a79d78801d203a662d8a9b686570801782798b15ad8f5b5cc987c296c0b0
3514,Ft/kg,2d48a79d78801d203a662d8a9b686570801782798b15ad8f5b5cc987c296c0b0
2745,Ft/kg,4caabc1460925023b202c270518e0e1cd940f9138bc0cbea5f24c0ab1c89a90f
11990,Ft/kg,119b645a2fdc7e80b7af0836ab9c9997b5c3b1bbd2e7df024a2ea1f3c8d18a66
9990,Ft/kg,119b645a2fdc7e80b7af0836ab9c9997b5c3b1bbd2e7df024a2ea1f3c8d18a66
2864,Ft/kg,78c45e4a8d51360f1ad29a3ca1063d519520dd1f59826555fb7b7d09bb72c298
2638,Ft/kg,78c45e4a8d51360f1ad29a3ca1063d519520dd1f59826555fb7b7d09bb72c298
473.81,Ft/kg,a67a00bec451491e88e3fc6f1a07575c1f53afda9cd2935be23c0ed53e3dd287
1037.5,Ft/kg,73ec66347460464699ba03f13f49eb0c408c2cebf185671727285b49415fcba7
1280,Ft/kg,b4d1d7cc731350826457ab5662494f00bdfcf08a66fde3eea851d019f784c7ae
973,Ft/kg,b4d1d7cc731350826457ab5662494f00bdfcf08a66fde3eea851d019f784c7ae
1497.5,Ft/kg,dddff79988b20bd20511ba558387b32eb171c5c3f127d4ddb461173a46164464
1798,Ft/kg,37c08c74c89d75caba4efa6fbb68f6caa9dc0ba841bccca74527d75b24b3de8b
2878,Ft/l,bd4b81945c8be38fc4c97808b22d756374a71ec8a7cd7ab4c4929d7bc884d976
1998,Ft/l,bd4b81945c8be38fc4c97808b22d756374a71ec8a7cd7ab4c4929d7bc884d976
15795,Ft/l,ac360fc0ca65998c5549f97a82ffcd1e47d05fc2db138880cba465e11778e1c5
12495,Ft/l,ac360fc0ca65998c5549f97a82ffcd1e47d05fc2db138880cba465e11778e1c5
10698,Ft/l,7e2b7ea604e710b6e63c8851a3a3fea714ba9ef5ee5bb486a5c26a14aa73760d
7998,Ft/l,7e2b7ea604e710b6e63c8851a3a3fea714ba9ef5ee5bb486a5c26a14aa73760d
4790,Ft/kg,82ec2af6bef1d93d93718c839a0dc2e4eaaa79221c4f28d77de454602239d72e
4190,Ft/kg,82ec2af6bef1d93d93718c839a0dc2e4eaaa79221c4f28d77de454602239d72e
7610,Ft/kg,030fcf6e0834b39a6fa7c2012ceebeab99e2c0c638918ddd872883ee22fea7dd
5705,Ft/kg,030fcf6e0834b39a6fa7c2012ceebeab99e2c0c638918ddd872883ee22fea7dd
10297,Ft/kg,168145c0e76d7a7fb4020b9974da214e5165f28c45ffa056ba3a1351462d0c30
7206,Ft/kg,168145c0e76d7a7fb4020b9974da214e5165f28c45ffa056ba3a1351462d0c30
10527.27,Ft/kg,ddff1076ad724991451b9e581bafb0e7c854241cbb2bc90e6633802c2b515929
9650,Ft/kg,ddff1076ad724991451b9e581bafb0e7c854241cbb2bc90e6633802c2b515929
9215,Ft/kg,b3d9bace4f2f37b8ba4757e89ebdbfd677064ab6a8abcd03677818c1ee69fe7b
6138,Ft/kg,b3d9bace4f2f37b8ba4757e89ebdbfd677064ab6a8abcd03677818c1ee69fe7b
3912,Ft/kg,4b6d62b7356cc2bf869c9c3e1d1a413b2b4fa7e6fe8ba74cf5e37cae206eba4a
3352,Ft/kg,4b6d62b7356cc2bf869c9c3e1d1a413b2b4fa7e6fe8ba74cf5e37cae206eba4a
7390,Ft/kg,5ea4dbc961aaba7975c194e84e0dce965d29ebe0f064c6c00d57bb175dad384c
5190,Ft/kg,5ea4dbc961aaba7975c194e84e0dce965d29ebe0f064c6c00d57bb175dad384c
6915,Ft/kg,911668f25b0bfc278b5bcb7bb1c83100befc0c0061a59f4f6cca1b1878f08484
5377,Ft/kg,911668f25b0bfc278b5bcb7bb1c83100befc0c0061a59f4f6cca1b1878f08484
10297,Ft/kg,18f79214742e47db4cd1025b85eae66ef355cff1e7e415ed04387fc25b419910
7206,Ft/kg,18f79214742e47db4cd1025b85eae66ef355cff1e7e415ed04387fc25b419910
2990,Ft/kg,f03ac5b3175b4e9a38bdf68fdbcefe105f023ac6b2e6f4d18d1b71772ed21247
1990,Ft/kg,f03ac5b3175b4e9a38bdf68fdbcefe105f023ac6b2e6f4d18d1b71772ed21247
2050,Ft/kg,c9beecbc0566db6164ffff81e136ec873d9c3dbf95551cec564f8d429b612b81
7206.06,Ft/kg,4ca21dd00d095a5fa00d09d61de90441a112f3eb10d548863ab47ef4e777534f
11271,Ft/kg,bab2f0a2217c414a873e568a370f59be252dbf6f436493b8bc37c6edb556c72c
7129,Ft/kg,bab2f0a2217c414a873e568a370f59be252dbf6f436493b8bc37c6edb556c72c
2598,Ft/kg,7aaa9a89ec4dd8d9914e7ae7271f79ff92e63d5cd9adf55c2965934121b9778d
1998,Ft/kg,7aaa9a89ec4dd8d9914e7ae7271f79ff92e63d5cd9adf55c2965934121b9778d
3028,Ft/kg,2ef146ff8e91c3eb88fd76a73ddc2d1df78739506dd3614cfc19dd841f54310e
2422,Ft/kg,2ef146ff8e91c3eb88fd76a73ddc2d1df78739506dd3614cfc19dd841f54310e
3434,Ft/kg,5db7d7e33514b5b87db4c17bc07079e56b0fefe984024388481c4cfc3f2dd522
2747,Ft/kg,5db7d7e33514b5b87db4c17bc07079e56b0fefe984024388481c4cfc3f2dd522
3346,Ft/kg,32c787ddd0ce86ea6364726ee0d9426b7e51c0865817dcb3d2e8bc19861415f2
2968,Ft/kg,32c787ddd0ce86ea6364726ee0d9426b7e51c0865817dcb3d2e8bc19861415f2
8191,Ft/kg,d74c626f3ed6394d31c5e3f0fa3f6002b8646691aca2da0c1a446e1fb9465a13
6169,Ft/kg,d74c626f3ed6394d31c5e3f0fa3f6002b8646691aca2da0c1a446e1fb9465a13
4211,Ft/kg,6d177fab4888d0daa1d7a5875cbf69c90e228b144fda3056125b0d3a9051c5fe
3238,Ft/kg,6d177fab4888d0daa1d7a5875cbf69c90e228b144fda3056125b0d3a9051c5fe
3998,Ft/kg,46ce6c0afe743aad11da01521834b2401027a654312993111af4e6d37617c109
2798,Ft/kg,46ce6c0afe743aad11da01521834b2401027a654312993111af4e6d37617c109
5156,Ft/l,81f81a2fc5671cefbb28cf81585cf73e53f4ab4e85335e504350f5f8704d7cc4
3596,Ft/l,81f81a2fc5671cefbb28cf81585cf73e53f4ab4e85335e504350f5f8704d7cc4
1158,Ft/kg,e6cc7bed5b10844a47374fa80bea4fabb4af579a03845bae5c2c2da2a5828d60
1070,Ft/kg,e6cc7bed5b10844a47374fa80bea4fabb4af579a03845bae5c2c2da2a5828d60
4556,Ft/kg,8411fc4ece7d412712170fa69f7e1afd0746db15e95f7c3e0a39e566c0bb3f43
3869,Ft/kg,8411fc4ece7d412712170fa69f7e1afd0746db15e95f7c3e0a39e566c0bb3f43
3331,Ft/kg,5c005a76668568d3656eff9aabd987f46a9002f6f44582e1c4b49192a2e3f3f2
2121,Ft/kg,5c005a76668568d3656eff9aabd987f46a9002f6f44582e1c4b49192a2e3f3f2
2082,Ft/kg,387fc7dde65af21e874cbe6621d095ef2e4a59510f2e51ad637fad417c27c4ca
1546,Ft/kg,387fc7dde65af21e874cbe6621d095ef2e4a59510f2e51ad637fad417c27c4ca
3526,Ft/kg,b1b0ef567c1a0c54af02e0561c2b4d040e2e5de350fbbe377a1b390f2224b221
3161,Ft/kg,b1b0ef567c1a0c54af02e0561c2b4d040e2e5de350fbbe377a1b390f2224b221
2396,Ft/l,8c4f48b88f251e31c471e54d36cc960cce9b8bbf59e3b481cc45149d63564520
2995,Ft/kg,34aa01265fe272d42e574e65f41d69967368e4f589b1b463b1ab8a05b061aad5
4396,Ft/l,1943dc25d3f7b8e86400a607d2a13250a29d6e769a1e5ac34c1f60aec93e20d2
2796,Ft/l,1943dc25d3f7b8e86400a607d2a13250a29d6e769a1e5ac34c1f60aec93e20d2
3213.04,Ft/kg,4047795eef5e4ca8ec7db3f61113b1bc044b8b5793dcb503dcc5990e4391d838
4123,Ft/kg,2d217f8d7d7a6f6cc04c87913634d61f647befbc97ecbe4061022ca0c2060052
3230,Ft/kg,2d217f8d7d7a6f6cc04c87913634d61f647befbc97ecbe4061022ca0c2060052
3329.17,Ft/kg,18e29f7698cee6df69dfe7a937aca76303945ba1a7151b9e3a8317a15e90c182
5490,Ft/kg,c7413b054a09a26e6ce7fa1ad8bc8640dac0ed91657357847112eb17a5516347
2814,Ft/kg,c7413b054a09a26e6ce7fa1ad8bc8640dac0ed91657357847112eb17a5516347
3290,Ft/kg,0c9935415bc72fdc60379b77c634f65e739110325976cced858bb6160c69e23b
2900,Ft/kg,0c9935415bc72fdc60379b77c634f65e739110325976cced858bb6160c69e23b
3057,Ft/kg,00672bcf2cf8cc5be1131adfa0ae47aff64060b234e82f108acff2142a54e262
2351,Ft/kg,00672bcf2cf8cc5be1131adfa0ae47aff64060b234e82f108acff2142a54e262
4704,Ft/kg,bbafcb88faee990c2c9c8fcc1332711b6a3c182bf597614ff52f181dbf11baba
3724,Ft/kg,bbafcb88faee990c2c9c8fcc1332711b6a3c182bf597614ff52f181dbf11baba
16326.67,Ft/l,2983c2387b4dea01af5b1c27fc9c147f86e6890ad481591ebf4a4f4865a02933
10796,Ft/l,2983c2387b4dea01af5b1c27fc9c147f86e6890ad481591ebf4a4f4865a02933
3940,Ft/kg,04a23334c293cb140e3e154aa309634c07068b4cb762b2cd711062a822518dfc
3529,Ft/kg,04a23334c293cb140e3e154aa309634c07068b4cb762b2cd711062a822518dfc
4528,Ft/kg,2b3ddcbdd61dfb040ff2956b3d33cbab831475d8c562f60230deda57cb293b03
4059,Ft/kg,2b3ddcbdd61dfb040ff2956b3d33cbab831475d8c562f60230deda57cb293b03
8430,Ft/l,e367f888c6f8335e2d1a2656c48d461d1d0994e475d272b1e2de598217511a9a
6663,Ft/l,e367f888c6f8335e2d1a2656c48d461d1d0994e475d272b1e2de598217511a9a
2796.67,Ft/kg,4a5031a19036506ea12e3b0e9e95d76262df75d62373d468304e76f8d3fec461
3497.5,Ft/kg,6efe9e7fbeeefe22476eeb11cc18b4ea77bd7fddba04891d36393085e2fb5d92
14556,Ft/kg,ded80c713d7741e39499b98399781d9d764260ee9f66156a9619252d014d507e
11996,Ft/kg,ded80c713d7741e39499b98399781d9d764260ee9f66156a9619252d014d507e
5330,Ft/kg,87a614bccdc09b9708bcf27fba1ba04b2cd524313fb3c48d362c8f41906150e6
4065,Ft/kg,48370558216fa9f74fc21e7dbe401accf1df491331bae2c4a93f3dc9a93e74e9
3582,Ft/kg,48370558216fa9f74fc21e7dbe401accf1df491331bae2c4a93f3dc9a93e74e9
1830,Ft/l,d0c084d215bafab51efc6dd38d885db71a22209aa663900f738a37b5246f7e1d
1530,Ft/l,d0c084d215bafab51efc6dd38d885db71a22209aa663900f738a37b5246f7e1d
0.92,Ft/db,4b3ce1fd2ef3c5a1f0e11670d290815ff10fc11c5b960c295447887a766360b7
0.73,Ft/db,4b3ce1fd2ef3c5a1f0e11670d290815ff10fc11c5b960c295447887a766360b7
5778,Ft/kg,bdc90988d51a16e6d91ada1ed4c0508550f8043a8f48d606fbf2fe89f795cde1
4069,Ft/kg,bdc90988d51a16e6d91ada1ed4c0508550f8043a8f48d606fbf2fe89f795cde1
8130,Ft/kg,6e018b6ad1981b1cddc1f6f71aa603edbaf11ae6819739b2f944dc8d177cc5f7
6097,Ft/kg,6e018b6ad1981b1cddc1f6f71aa603edbaf11ae6819739b2f944dc8d177cc5f7
5.33,Ft/db,f41647c0e77c92d283bee893e09456c47e7b3107ccb6f0e499481958dd673347
4.53,Ft/db,f41647c0e77c92d283bee893e09456c47e7b3107ccb6f0e499481958dd673347
1665,Ft/kg,6b9a5ea6f3fb37a4dc3ebbd0796a18caa76b36331a509d043a2fe94fcd3edeb9
1199,Ft/kg,6b9a5ea6f3fb37a4dc3ebbd0796a18caa76b36331a509d043a2fe94fcd3edeb9
1831,Ft/kg,41dd94225c50c8a84b45a99ecb313c5a482614c18d4e5397dd0a7eb2ad7dc4dc
1386,Ft/kg,41dd94225c50c8a84b45a99ecb313c5a482614c18d4e5397dd0a7eb2ad7dc4dc
1623,Ft/kg,a60a4affc2b569e381b65b71ed3a8c64fbd4c6e23de42734157fc0d8e2b3ce52
1123,Ft/kg,a60a4affc2b569e381b65b71ed3a8c64fbd4c6e23de42734157fc0d8e2b3ce52
1298,Ft/kg,74f3b6303362a0b8cd8de2ee36f5113cf80be35131b8c4d952348cefffed8de7
898,Ft/kg,74f3b6303362a0b8cd8de2ee36f5113cf80be35131b8c4d952348cefffed8de7
1247.5,Ft/kg,8b996677ef99c60b635fa6f5ef56a78573d332b57e9f366e477890b078e87017
3153,Ft/kg,b76dd147cbc4b0707fdbdf7caae9d2f0bedcb8c05481f53ab88b9af734a17a00
2837,Ft/kg,b76dd147cbc4b0707fdbdf7caae9d2f0bedcb8c05481f53ab88b9af734a17a00
1664,Ft/kg,045b1bd58b4ce86af3ae330010377d701e8f7ab81c1939aac85e922c04793431
1331,Ft/kg,045b1bd58b4ce86af3ae330010377d701e8f7ab81c1939aac85e922c04793431
5330,Ft/kg,15802e51b323b109f904b265e5d2164d1789b597604c2f4bceeccb696f0cff08
3330,Ft/kg,6a4538625adb8250699ff88db8baafbc7c50f9107b2c0a5c802765a712081baa
2663,Ft/kg,6a4538625adb8250699ff88db8baafbc7c50f9107b2c0a5c802765a712081baa
4983.33,Ft/kg,1873b9897ffff0bd80353776ad956634a492f564639c8cea33adc1578076fc5d
5400,Ft/kg,e5a890046cde7e84b2895f1683ea51be6f4a0d93e17a69e57189c7d63888afd3
3886,Ft/kg,e5a890046cde7e84b2895f1683ea51be6f4a0d93e17a69e57189c7d63888afd3
1285.71,Ft/kg,671e58b9190d6fdf82ac208a543ee2b4744d9b830d16cdb448cf738e8f280262
1842.86,Ft/kg,836327e1129c85f35a027d47fdf4dbda3d917b49c9cb03b2a6f26d7e4920aa31
3842,Ft/kg,1f991e89626674fe613d857991584e29955ba33bb0cf713f6566e0c6abff51e7
2614,Ft/kg,1f991e89626674fe613d857991584e29955ba33bb0cf713f6566e0c6abff51e7
1690,Ft/kg,c098ceb009749859a77a1050ebf4749b1a6929afe7d1b1297879429dd7db76c9
4103,Ft/kg,de4a20627eaf8bae619ad4a0d8f7e308ac7011fde2066cfcb6b87a1c0d2bdd4d
2926,Ft/kg,de4a20627eaf8bae619ad4a0d8f7e308ac7011fde2066cfcb6b87a1c0d2bdd4d
2277.78,Ft/kg,9f91c193f4db02b8ebba8da7ee798d448e3f8b6a984210c72c04b4054af9b76a
3047,Ft/kg,23d9e16688030105bc31419dc890fb5876fcb8f43179d7287422b2348ffd3a44
3590,Ft/kg,8ba6606b7433bc77a10fa9f40d45b6c2501d7c0e7688b32735c43755feef410f
2790,Ft/kg,8ba6606b7433bc77a10fa9f40d45b6c2501d7c0e7688b32735c43755feef410f
3490,Ft/kg,0a5e86b15cc8f4d971fb4f9017b22c6273cec54f20bad1470d7f3e777b8b1d46
2990,Ft/kg,0a5e86b15cc8f4d971fb4f9017b22c6273cec54f20bad1470d7f3e777b8b1d46
2635.71,Ft/kg,10295ba720a6ceb871e60f8f551baeef811b8b8921bfe6c6e2e9076a0a475c41
2316,Ft/kg,ee97b8f6322272e26b9e8dd8d0bb2cb4fa9edaf33dafc0f724cfc487061e4b2b
1836,Ft/kg,ee97b8f6322272e26b9e8dd8d0bb2cb4fa9edaf33dafc0f724cfc487061e4b2b
1608.33,Ft/kg,7e18952ef39418fa959271e62b0da3f3bfcec37a854941e53c820042710f2e3a
2724,Ft/kg,78336641e2109f92db676f801d299214f3a8f2b77e8e38774e6d0b7a97d7844b
2118,Ft/kg,78336641e2109f92db676f801d299214f3a8f2b77e8e38774e6d0b7a97d7844b
3083,Ft/kg,69bd6b06c59f20a61ac5cfa2301a4168d0d95c510e172815b6114b4361a73616
2219,Ft/kg,69bd6b06c59f20a61ac5cfa2301a4168d0d95c510e172815b6114b4361a73616
8792,Ft/kg,06a9e1de28df442c863b482ff4ede662adbc5ac9103061478846964fb693539a
6153,Ft/kg,06a9e1de28df442c863b482ff4ede662adbc5ac9103061478846964fb693539a
3093,Ft/kg,e672b4f0c5be76123f8944e6820fe62a065230e3b1f895c38f4848d96154bf3a
2021,Ft/kg,e672b4f0c5be76123f8944e6820fe62a065230e3b1f895c38f4848d96154bf3a
3203,Ft/kg,ef867961b1db3be45dd3ca18e3602f82c03d70fd231fc8e72f8441e5d2aead18
2305,Ft/kg,ef867961b1db3be45dd3ca18e3602f82c03d70fd231fc8e72f8441e5d2aead18
6837,Ft/kg,89559ba33790e35ce778c32600a923d718704b16569656d3b5c2dc77c1f6dfdd
5468,Ft/kg,89559ba33790e35ce778c32600a923d718704b16569656d3b5c2dc77c1f6dfdd
3746.88,Ft/kg,73533a349b5c7b57b8c1e7fe6a17a05b66754f264678d84f5af43b472c1da6dc
6738,Ft/kg,c7d9ca1a093e261709d4bcfb038d2cf2d3fa87281cc7b758919ce568b8f16a96
5238,Ft/kg,c7d9ca1a093e261709d4bcfb038d2cf2d3fa87281cc7b758919ce568b8f16a96
5790,Ft/kg,f70efce9de8246b7c63884c0846ec96e08836b5b1fa0c38d8765372b7080afd0
4890,Ft/kg,f70efce9de8246b7c63884c0846ec96e08836b5b1fa0c38d8765372b7080afd0
6490,Ft/kg,8a937554bd1fdba3f6ebead420124eef32a4543fd9046a4cea512ae65dc6842f
4990,Ft/kg,8a937554bd1fdba3f6ebead420124eef32a4543fd9046a4cea512ae65dc6842f
6495,Ft/kg,674ccd6ef34829489767d41dde0015e5b198ebc3d25792ae9c25a52c686cf8d4
4995,Ft/kg,674ccd6ef34829489767d41dde0015e5b198ebc3d25792ae9c25a52c686cf8d4
1595,Ft/kg,c96426b842ba15c9e765fcf4ccc2fed216507d7c3755d4a9547cac13d1c12f8b
4845,Ft/kg,dfd8bb21205dcef5865e485c70cc14273d7a307305ea0b7de0990e4fa32c6a07
3390,Ft/kg,dfd8bb21205dcef5865e485c70cc14273d7a307305ea0b7de0990e4fa32c6a07
6995,Ft/kg,fce37ed880f8dda2cd501d684976afc09c4229d9f1fb5ad9b88117f74310f058
4995,Ft/kg,fce37ed880f8dda2cd501d684976afc09c4229d9f1fb5ad9b88117f74310f058
16658,Ft/kg,9765567e03b42b9fa36b4561a3360268b1eb3f7ca32e1d1d6b8483a21fda38f0
13325,Ft/kg,9765567e03b42b9fa36b4561a3360268b1eb3f7ca32e1d1d6b8483a21fda38f0
2215,Ft/kg,3a2ec69d73e853d705cc409561f9be4817d438ea14cefd964be1598cf4c7e43a
1665,Ft/kg,3a2ec69d73e853d705cc409561f9be4817d438ea14cefd964be1598cf4c7e43a
1530,Ft/kg,a7870e264aa834d1bd384c099a4a580372c90e8c4221684e2d58dd0060f2e605
2747.5,Ft/kg,6a22efc83f075c8d3edd866eb894756a9ac2183d517c0d9a20768ca1a7d2a93e
2443,Ft/kg,81d491cb8369e610543e17d7e5fbbf7e5023a6ee57d0f58d65ad2db397985a54
1999,Ft/kg,81d491cb8369e610543e17d7e5fbbf7e5023a6ee57d0f58d65ad2db397985a54
7590,Ft/kg,4482b816f611c73f2ea2965b5b16d2ef646019a030b67833ef704f8b1435abe3
5990,Ft/kg,4482b816f611c73f2ea2965b5b16d2ef646019a030b67833ef704f8b1435abe3
11320,Ft/kg,342b7c26466f300d184266b13135a48ccee506429b61a88455ecbd51f434434b
8253,Ft/kg,342b7c26466f300d184266b13135a48ccee506429b61a88455ecbd51f434434b
4663,Ft/kg,43a2eadac7460930dd04182814beec311b311f62e1e7d25e38b386e8e57d114f
3330,Ft/kg,43a2eadac7460930dd04182814beec311b311f62e1e7d25e38b386e8e57d114f
4998,Ft/kg,08036789497919124dfc61a52d2b24f645c41c31a1ab798f21f2d3ce07b966f0
3498,Ft/kg,08036789497919124dfc61a52d2b24f645c41c31a1ab798f21f2d3ce07b966f0
4998,Ft/kg,7f2cccf890614566ee24ecf242fc4a49bcbc44ced11a9ea2eb920180367f5066
3998,Ft/kg,7f2cccf890614566ee24ecf242fc4a49bcbc44ced11a9ea2eb920180367f5066
7990,Ft/kg,8e3bea9b9eb84bf6ee0804447a0061ca55e4048ba00f77f616a0f4c83db20499
5490,Ft/kg,8e3bea9b9eb84bf6ee0804447a0061ca55e4048ba00f77f616a0f4c83db20499
3990,Ft/kg,00dbdbd769c1a261ba16d71a4db88fc8a4d1b6bafea07f0fa0ea46c651dee2a6
3990,Ft/kg,1a3c13d8f417ae40b727444f4f8aed1e0a786c2f41c57215b5173725da931d20
3290,Ft/kg,bcf7c1f26d1853530f557d80f3462fcf34628c740da1d7c38c98a9f534fec2fb
5690,Ft/kg,efeb6458b0b64f2694c792210a47bf05e1e402febf867d3f0dd93a7508a46aef
4290,Ft/kg,429076450f9587d980a443b4cc9c2159defc1ed2fe0e4e39dcec419acd2eda86
2290,Ft/kg,1d5c6ee95a110f26e3c528d24acb8b9bdab3e78e1c99400cb6100a80bc4ee658
3990,Ft/kg,402210a4d7a163d2897a5786fbbf2e6c845b555731cb8dc643777a61bd20537d
2890,Ft/kg,402210a4d7a163d2897a5786fbbf2e6c845b555731cb8dc643777a61bd20537d
2990,Ft/kg,ed803a708ebe247aa50bd535fc0de790e8b4325ea72b53b0e55658f53db7b771
2990,Ft/kg,0b01b41131c4328f0b1e581147a643c76311afa0fd2bd9e2f3e89258b71cc0e8
2990,Ft/kg,10b45c69322b46ea96801a67b5cc35c30149d9b11c5b786a958fc61079815170
3390,Ft/kg,3f458243126651aaaf3a51c6c6cc42b8d375b38edd7dc61f2a3e6282d7bf0dd4
3790,Ft/kg,f868aaccd191ad297f3c8f72a433f310226a2c034968b61e96ee4755b9bc1ca1
3990,Ft/kg,698f8aa8ff38790b4155033a04297f1bcf0d83e0ae874efb0ce6292f9b3f0839
3990,Ft/kg,e47480ebfdf1f487865990809eda715501c8d5c78ceb50ade32eb756987a2b25
3135.71,Ft/kg,1e729dc969ea47186918674e52bf358faa3998713749c01ced79fbbc3d223d31
4490,Ft/kg,c7296e7574c92c8e984a97f04adfb59253960c409c3b8f56353c43c28b407f40
4490,Ft/kg,d5a0b25c187ed29ffc3406852dab1c34f2d06c0e3dfbc3360536b4f61d1eedc8
4490,Ft/kg,6b556b7eca5e5aeca6fb581f7da68635a34fd3757c38317cacbe811ea060dd7a
6690,Ft/kg,8bb9ed96865cf38b13af72422f06bc51c2f0ec7ade9f921a7bbd8fb8ce1aff4a
4690,Ft/kg,8bb9ed96865cf38b13af72422f06bc51c2f0ec7ade9f921a7bbd8fb8ce1aff4a
